Cluster,UserID,TraceID,FramesetName,is attempted before,is finished before,is finished this time,# of conseuctive Incorrect,time divided by questions in this session
Normal,5087,trace 2032,TMComplicatedMachine3,0,FALSE,TRUE,0,9.463636364
Normal,5087,trace 2033,TravelSalesman,0,FALSE,TRUE,0,54.24705882
Normal,5087,trace 2034,KClique,0,FALSE,TRUE,0,18.42
Normal,5087,trace 2035,UnsolveableProblems1,0,FALSE,FALSE,0,12.01666667
Normal,5112,trace 2036,introToNonRegularFF,0,FALSE,TRUE,0.055555556,13.18823529
Normal,5112,trace 2037,introToPumpingFF,0,FALSE,TRUE,0.083333333,9.654545455
Normal,5112,trace 2038,PLExample1FF,0,FALSE,TRUE,0.054545455,16.65185185
Normal,5112,trace 2039,PLExample2FF,0,FALSE,TRUE,0.0625,62.90967742
Normal,5112,trace 2040,PLExample3FF,0,FALSE,TRUE,0,64.40666667
Normal,5112,trace 2041,PLExample4FF,0,FALSE,TRUE,0.035714286,8.822222222
Normal,5112,trace 2042,PLExample5FF,0,FALSE,TRUE,0,21.19090909
Normal,5112,trace 2043,PLExample6FF,0,FALSE,TRUE,0.111111111,14.32
Normal,5112,trace 2044,ClosurePropertiesFF,0,FALSE,TRUE,0.125,6.6
Normal,5112,trace 2045,ClosurePropertiesExample1FF,0,FALSE,TRUE,0.153846154,252.5166667
Normal,5112,trace 2046,ClosurePropertiesExample2FF,0,FALSE,TRUE,0,7.033333333
Normal,5112,trace 2047,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,7.525
Normal,5112,trace 2048,PLExample5FF,1,FALSE,FALSE,0,10.55
Normal,5112,trace 2049,PLExample4FF,1,FALSE,FALSE,0,5.525
Normal,5112,trace 2050,PLExample5FF,1,FALSE,FALSE,0.25,14.4
Normal,5112,trace 2051,ConvertRLREFF,0,FALSE,FALSE,0,3.525
Normal,5112,trace 2052,RegularGrammarFF,0,FALSE,FALSE,0,1.55
Normal,5112,trace 2053,DFAFF,0,FALSE,TRUE,0.175,59.31282051
Credit Seeking,5112,trace 2054,ContextFreeLanguagesFF,0,FALSE,TRUE,0.49122807,11.80714286
Normal,5112,trace 2055,CFGDerivationsFF,0,FALSE,TRUE,0.063492063,9.664516129
Normal,5112,trace 2056,DerivationTreesFF,0,FALSE,FALSE,0,6.65
Normal,5112,trace 2057,SetDefFF,0,FALSE,TRUE,0,4.05
Normal,5112,trace 2058,SetCommonSymbolsFF,0,FALSE,TRUE,0.243243243,7.894444444
Credit Seeking,5112,trace 2059,CFLClosurePropertiesFF,0,FALSE,TRUE,0.294117647,8.187878788
Normal,5112,trace 2060,SetCommonSymbolsFF,1,FALSE,FALSE,0,80.525
Credit Seeking,5112,trace 2061,PDA,0,FALSE,TRUE,0.384615385,44.448
Normal,5112,trace 2062,PDATransitionsFF,0,FALSE,TRUE,0.08,82.13333333
Normal,5112,trace 2063,PDAAcceptanceFF,0,FALSE,TRUE,0.172413793,51.03859649
Normal,5112,trace 2064,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0.132075472,44.81153846
Normal,5112,trace 2065,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0.153846154,3.928
Credit Seeking,5112,trace 2066,PDACFLFF,0,FALSE,TRUE,0.542857143,12.96346154
Normal,5112,trace 2068,CFLPumpingLemmaFF,0,FALSE,TRUE,0.08,7.55
Credit Seeking,5112,trace 2069,TMGeneralModel,0,FALSE,FALSE,0.454545455,4.152380952
Credit Seeking,5112,trace 2070,ContextFreeLanguagesFF,1,FALSE,FALSE,0.666666667,8.67625
Credit Seeking,5112,trace 2071,CFGDerivationsFF,1,FALSE,FALSE,0.285714286,9.776923077
Normal,5112,trace 2072,DerivationTreesFF,1,FALSE,TRUE,0,11.55
Normal,5112,trace 2073,MembershipProblemFF,0,FALSE,TRUE,0.041666667,9.92173913
Credit Seeking,5112,trace 2074,AmbiguityFF,0,FALSE,TRUE,0.465116279,7.552380952
Normal,5112,trace 2075,TransformGrammarsFF,0,FALSE,TRUE,0,5.364285714
Credit Seeking,5112,trace 2076,RemoveUselessFF,0,FALSE,TRUE,0.55,8.217721519
Normal,5112,trace 2077,RemoveLambdaFF,0,FALSE,TRUE,0.052631579,7.511111111
Credit Seeking,5112,trace 2078,RemoveUnitFF,0,FALSE,TRUE,0.676190476,4.896153846
Normal,5112,trace 2079,ChomskyNormalFormFF,0,FALSE,TRUE,0,13.65714286
Credit Seeking,5112,trace 2080,GreibachNormalFormFF,0,FALSE,TRUE,0.282608696,5.537777778
Normal,5112,trace 2081,PDA,1,FALSE,FALSE,0,0.55
Credit Seeking,5112,trace 2082,DPDAFF,0,FALSE,TRUE,0.357142857,7.637037037
Normal,5112,trace 2083,NCFLProofFF,0,FALSE,TRUE,0,3.109090909
Normal,5112,trace 2084,NCFLversusDCFLFF,0,FALSE,TRUE,0,3.133333333
Normal,5112,trace 2085,GrammarsForDCFLFF,0,FALSE,TRUE,0,3.371428571
Normal,5112,trace 2086,CFLPumpingLemmaFF,1,FALSE,FALSE,0,4.025
Credit Seeking,5112,trace 2087,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0.283333333,5.325423729
Normal,5112,trace 2088,TMGeneralModel,1,FALSE,TRUE,0.118644068,6.796551724
Normal,5112,trace 2089,TMInterpreting,0,FALSE,TRUE,0.076923077,6.848
Normal,5112,trace 2090,TMDecidableVSAcceptable,0,FALSE,TRUE,0.176470588,8.075
Normal,5112,trace 2091,TMComplicatedMachine3,0,FALSE,TRUE,0.041666667,5.92173913
Normal,5112,trace 2092,CFLPumpingLemmaExample1FF,1,FALSE,FALSE,0,31.7
Normal,5112,trace 2093,CFLPumpingLemmaExample2FF,0,FALSE,FALSE,0,4.728571429
Normal,5112,trace 2094,CFLPumpingLemmaExample1FF,1,FALSE,FALSE,0,206.7
Normal,5112,trace 2095,CFLPumpingLemmaExample2FF,1,FALSE,TRUE,0.244444444,3.663636364
Normal,5112,trace 2096,CFLPumpingLemmaExample3FF,0,FALSE,FALSE,0.115384615,3.524
Normal,5112,trace 2097,SATProof,0,FALSE,TRUE,0,8.82
Normal,5112,trace 2098,UnsolveableProblems1,0,FALSE,TRUE,0,23.42
Normal,5112,trace 2099,UnsolveableProblems2,0,FALSE,TRUE,0,6.8
Credit Seeking,5115,trace 2101,LanguagesFS,0,FALSE,TRUE,0.467532468,1271.502632
Normal,5115,trace 2102,GrammarIntroFS,0,FALSE,TRUE,0.179487179,8.952631579
Normal,5115,trace 2103,RelationsFS,0,FALSE,TRUE,0.1,26825.53684
Credit Seeking,5115,trace 2104,EquivFS,0,FALSE,TRUE,0.357142857,4.246153846
Normal,5115,trace 2105,DFAintroFS,0,FALSE,TRUE,0.090909091,15.15238095
Normal,5115,trace 2106,DFAadvancedFS,0,FALSE,TRUE,0,235.9466667
Normal,5115,trace 2107,SetDefFS,0,FALSE,TRUE,0.2,5.911111111
Normal,5115,trace 2108,SetNotationFS,0,FALSE,TRUE,0.074074074,9.315384615
Credit Seeking,5115,trace 2109,NFAFS,0,FALSE,FALSE,0.514285714,11.88823529
Normal,5115,trace 2110,NFAequivFS,0,FALSE,TRUE,0,0.1
Credit Seeking,5115,trace 2111,NFAFS,1,FALSE,TRUE,0.363636364,5.32
Normal,5115,trace 2112,NFA2DFAlargeExFS,0,FALSE,TRUE,0,14.36
Normal,5115,trace 2113,DFAMinFS,0,FALSE,TRUE,0.05,8.8
Normal,5115,trace 2114,DFAMinEx1FS,0,FALSE,TRUE,0,12.82727273
Normal,5115,trace 2115,DFAMinEx2FS,0,FALSE,TRUE,0.081081081,6.088888889
Credit Seeking,5115,trace 2116,RegExFS,0,FALSE,FALSE,0.808641975,3.659627329
Normal,5115,trace 2117,RegEXtoLeftRegGrammarFF,0,FALSE,FALSE,0,0.55
Normal,5115,trace 2119,TMDecidableVSAcceptable,0,FALSE,TRUE,0.0625,3.213333333
Normal,5137,trace 2120,LanguagesFS,0,FALSE,TRUE,0.02173913,41.00444444
Credit Seeking,5137,trace 2121,PDA,0,FALSE,FALSE,0.677419355,4.606666667
Normal,5137,trace 2122,PDATransitionsFF,0,FALSE,TRUE,0.043478261,9.781818182
Normal,5137,trace 2123,PDAAcceptanceFF,0,FALSE,TRUE,0.108695652,8.026666667
Normal,5137,trace 2124,PDAAcceptanceEquivalenceFF,0,FALSE,FALSE,0,1213.183333
Normal,5137,trace 2125,PDACFLFF,0,FALSE,TRUE,0.043478261,16.60444444
Normal,5137,trace 2126,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0,7.816216216
Normal,5137,trace 2127,PDAAcceptanceEquivalenceFF,1,FALSE,TRUE,0,9.213333333
Normal,5137,trace 2128,GrammarIntroFS,0,FALSE,TRUE,0.128205128,20.37368421
Normal,5137,trace 2129,SetDefFS,0,FALSE,TRUE,0.090909091,14.21
Normal,5137,trace 2130,SetNotationFS,0,FALSE,TRUE,0.166666667,16.55862069
Credit Seeking,5137,trace 2131,RelationsFS,0,FALSE,TRUE,0.529411765,24.36969697
Normal,5137,trace 2132,EquivFS,0,FALSE,TRUE,0,8.457142857
Credit Seeking,5137,trace 2133,DFAintroFS,0,FALSE,FALSE,0.805555556,7.234285714
Normal,5137,trace 2134,DFAadvancedFS,0,FALSE,TRUE,0,10.51428571
Normal,5137,trace 2135,DFAintroFS,1,FALSE,FALSE,0.25,5.4
Normal,5137,trace 2136,NFAFS,0,FALSE,TRUE,0.24137931,16.9
Normal,5137,trace 2137,NFAequivFS,0,FALSE,TRUE,0.2,3.05
Normal,5137,trace 2138,NFA2DFAlargeExFS,0,FALSE,TRUE,0.192307692,16.568
Normal,5137,trace 2139,DFAMinFS,0,FALSE,TRUE,0.05,35.01052632
Normal,5137,trace 2140,DFAMinEx1FS,0,FALSE,TRUE,0.057142857,5.358823529
Normal,5137,trace 2141,DFAMinEx2FS,0,FALSE,TRUE,0.11627907,2.695238095
Normal,5137,trace 2142,TMGeneralModel,0,FALSE,FALSE,0,7.566666667
Normal,5137,trace 2143,TMInterpreting,0,FALSE,FALSE,0,7.033333333
Normal,5137,trace 2144,PairToSortCONPI,0,FALSE,FALSE,0.125,27.72857143
Normal,5137,trace 2145,DFAMinEx1FS,1,FALSE,FALSE,0,10.55
Normal,5137,trace 2146,RegExFS,0,FALSE,FALSE,0.125,1694.585714
Credit Seeking,5137,trace 2147,RegularGrammarFF,0,FALSE,FALSE,0.461538462,2.766666667
Normal,5137,trace 2148,REtoFAExampleFF,0,FALSE,FALSE,0.25,3.585714286
Normal,5137,trace 2149,PDATransitionsFF,1,FALSE,FALSE,0,4.366666667
Normal,5137,trace 2150,PDA,1,FALSE,TRUE,0,1.366666667
Normal,5153,trace 2151,PLExample4FF,0,FALSE,TRUE,0.028571429,70.24117647
Normal,5153,trace 2152,PLExample5FF,0,FALSE,TRUE,0.035714286,56.97037037
Normal,5153,trace 2153,ContextFreeLanguagesFF,0,FALSE,TRUE,0.2,1062.594872
Normal,5153,trace 2154,CFGDerivationsFF,0,FALSE,TRUE,0.035087719,191.8071429
Normal,5153,trace 2155,DerivationTreesFF,0,FALSE,TRUE,0,715.88
Normal,5153,trace 2156,MembershipProblemFF,0,FALSE,FALSE,0,20.02
Credit Seeking,5153,trace 2157,AmbiguityFF,0,FALSE,TRUE,0.5,11.83404255
Normal,5153,trace 2158,CFGDerivationsFF,1,FALSE,FALSE,0,1.05
Normal,5153,trace 2159,MajorConceptsFF,0,FALSE,TRUE,0.222222222,12.28679245
Normal,5153,trace 2160,GrammarIntroFF,0,FALSE,TRUE,0.095238095,33.39512195
Normal,5153,trace 2161,ClosureConceptFF,0,FALSE,TRUE,0,6.62
Normal,5153,trace 2162,ClosureRegularLangFF,0,FALSE,TRUE,0,17.11
Normal,5153,trace 2163,HomomorphismFF,0,FALSE,TRUE,0,9.22
Normal,5153,trace 2164,ContextFreeLanguagesFF,1,TRUE,TRUE,0.210526316,6.733333333
Credit Seeking,5153,trace 2166,MajorConceptsFF,1,TRUE,TRUE,0.416666667,12.01818182
Normal,5153,trace 2167,TransformGrammarsFF,0,FALSE,TRUE,0,15.07333333
Credit Seeking,5153,trace 2169,PDA,0,FALSE,TRUE,0.6,66.59487179
Normal,5153,trace 2170,PDATransitionsFF,0,FALSE,TRUE,0.04,24.63333333
Normal,5153,trace 2171,PDAAcceptanceFF,0,FALSE,TRUE,0.065217391,15.93777778
Normal,5153,trace 2172,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0.025641026,29.92631579
Normal,5153,trace 2173,PDAAcceptanceEquivalenceFF,0,FALSE,FALSE,0.142857143,10.35
Normal,5153,trace 2174,PDACFLFF,0,FALSE,TRUE,0.046875,9361.495238
Normal,5153,trace 2175,PDAAcceptanceEquivalenceFF,1,FALSE,TRUE,0,43.91428571
Normal,5153,trace 2176,SetDefFF,0,FALSE,TRUE,0,10.91111111
Normal,5153,trace 2177,SetCommonSymbolsFF,0,FALSE,TRUE,0.074074074,36.16153846
Normal,5153,trace 2178,RelationsFF,0,FALSE,TRUE,0.269230769,58.488
Normal,5153,trace 2179,DFAFF,0,FALSE,FALSE,0,14200.1375
Normal,5153,trace 2180,CFLClosurePropertiesFF,0,FALSE,TRUE,0,1397.408
Normal,5153,trace 2181,CFLPumpingLemmaFF,0,FALSE,TRUE,0,148.1777778
Credit Seeking,5153,trace 2182,CFLPumpingLemmaExample1FF,0,FALSE,FALSE,0.701754386,7.003571429
Normal,5153,trace 2183,CFLPumpingLemmaExample2FF,0,FALSE,FALSE,0,5.775
Credit Seeking,5153,trace 2184,CFLPumpingLemmaExample1FF,1,FALSE,TRUE,0.285714286,726.7111111
Normal,5153,trace 2185,CFLPumpingLemmaExample2FF,1,FALSE,TRUE,0.034482759,38.72142857
Normal,5153,trace 2186,ClosureRegularLangFF,1,FALSE,FALSE,0,14.05
Credit Seeking,5153,trace 2187,TMGeneralModel,0,FALSE,TRUE,0.45631068,519.4431373
Normal,5153,trace 2188,TMInterpreting,0,FALSE,TRUE,0,91.95555556
Normal,5153,trace 2189,TMDecidableVSAcceptable,0,FALSE,TRUE,0,2188.776923
Normal,5153,trace 2190,DPDAFF,0,FALSE,FALSE,0,9.42
Normal,5153,trace 2191,TransformGrammarsFF,1,FALSE,FALSE,0,23.00416667
Credit Seeking,5153,trace 2192,RemoveUselessFF,0,FALSE,TRUE,0.292682927,14.63
Normal,5153,trace 2193,RemoveLambdaFF,0,FALSE,TRUE,0.208333333,18.83478261
Credit Seeking,5153,trace 2194,RemoveUnitFF,0,FALSE,TRUE,0.32,17.67755102
Normal,5153,trace 2195,ChomskyNormalFormFF,0,FALSE,TRUE,0,26.63076923
Normal,5153,trace 2196,GreibachNormalFormFF,0,FALSE,TRUE,0.033333333,12.14482759
Normal,5153,trace 2197,CFLPumpingLemmaExample3FF,0,FALSE,TRUE,0,30.15555556
Normal,5153,trace 2199,CFLClosurePropertiesFF,1,TRUE,TRUE,0,6.275
Normal,5153,trace 2200,RemoveLambdaFF,1,FALSE,FALSE,0,3.05
Credit Seeking,5153,trace 2201,TravelSalesman,0,FALSE,TRUE,0.323529412,1954.824242
Normal,5153,trace 2202,PairToSortCONPI,0,FALSE,FALSE,0,1092.775
Normal,5153,trace 2203,UnsolveableProblems1,0,FALSE,TRUE,0,171.4
Normal,5153,trace 2204,UnsolveableProblems2,0,FALSE,TRUE,0,164.3142857
Normal,5153,trace 2205,KClique,0,FALSE,TRUE,0,56.52
Normal,5153,trace 2206,SATProof,0,FALSE,FALSE,0.142857143,5.85
Normal,5153,trace 2207,NPCCoping,0,FALSE,TRUE,0.277777778,162.4235294
Normal,5153,trace 2208,PairToSortCONPI,1,FALSE,TRUE,0.076923077,32.35
Credit Seeking,5153,trace 2209,LowerBound,0,FALSE,TRUE,0.285714286,16.16923077
Normal,5153,trace 2210,TwoMulExample,0,FALSE,TRUE,0,14.09230769
Normal,5153,trace 2211,UnsolveableProblems1,1,FALSE,FALSE,0,1.55
Normal,5153,trace 2212,TravelSalesman,1,FALSE,FALSE,0,0.55
Credit Seeking,5153,trace 2213,DPDAFF,1,FALSE,FALSE,0.571428571,3.35
Normal,5157,trace 2214,LanguagesFS,0,FALSE,TRUE,0,33.0969697
Normal,5157,trace 2215,GrammarIntroFS,0,FALSE,TRUE,0.034482759,41.00714286
Normal,5157,trace 2216,SetDefFS,0,FALSE,TRUE,0,12.7
Normal,5157,trace 2217,SetNotationFS,0,FALSE,TRUE,0.148148148,13.93076923
Normal,5157,trace 2218,RelationsFS,0,FALSE,TRUE,0.1875,26.68
Normal,5157,trace 2219,EquivFS,0,FALSE,TRUE,0,22.36666667
Normal,5157,trace 2220,DFAintroFS,0,FALSE,TRUE,0,38.88
Normal,5157,trace 2221,DFAadvancedFS,0,FALSE,TRUE,0,31.43333333
Normal,5157,trace 2222,NFAFS,0,FALSE,TRUE,0.130434783,22.19090909
Normal,5157,trace 2223,NFAequivFS,0,FALSE,TRUE,0,5.733333333
Normal,5157,trace 2224,NFA2DFAlargeExFS,0,FALSE,TRUE,0,16.43157895
Normal,5157,trace 2225,DFAMinFS,0,FALSE,TRUE,0.055555556,23.07058824
Normal,5157,trace 2226,DFAMinEx1FS,0,FALSE,TRUE,0,25.57391304
Normal,5157,trace 2227,DFAMinEx2FS,0,FALSE,TRUE,0,10337.168
Normal,5157,trace 2228,RegExFS,0,FALSE,TRUE,0,38.175
Normal,5157,trace 2229,RegEx2NFA1FS,0,FALSE,TRUE,0,14.92727273
Normal,5157,trace 2230,RegEx2NFAorFS,0,FALSE,TRUE,0,18.17142857
Normal,5157,trace 2231,RegEx2NFAcatFS,0,FALSE,TRUE,0,15.24444444
Normal,5157,trace 2232,RegEx2NFAstarFS,0,FALSE,TRUE,0,9.275
Normal,5157,trace 2233,RegEXtoNFAExampleFF,0,FALSE,TRUE,0.133333333,18.01428571
Normal,5157,trace 2234,ConvertRLREFF,0,FALSE,TRUE,0,19.73333333
Normal,5157,trace 2235,RegularGrammarFF,0,FALSE,TRUE,0.047619048,12.21
Normal,5157,trace 2236,NFAToREFF,0,FALSE,TRUE,0,19.37142857
Normal,5157,trace 2237,RightLinearRGFF,0,TRUE,TRUE,0,9.013333333
Normal,5157,trace 2238,LeftLinearGrammarFF,0,FALSE,FALSE,0,19.9
Normal,5157,trace 2239,RegEXtoRegGrammarFF,0,FALSE,TRUE,0,19.21
Normal,5157,trace 2240,RegEXtoLeftRegGrammarFF,0,FALSE,TRUE,0,13.55454545
Normal,5157,trace 2241,STA,0,FALSE,TRUE,0,5.12
Normal,5157,trace 2242,ClosureConceptFF,0,FALSE,TRUE,0.083333333,6.381818182
Normal,5157,trace 2243,ClosureRegularLangFF,0,FALSE,TRUE,0.238095238,16.66
Normal,5157,trace 2244,RegularLangClosedInterFF,0,FALSE,TRUE,0.035714286,12.71111111
Normal,5157,trace 2245,RightQuotientFF,0,FALSE,TRUE,0.03030303,14.06875
Normal,5157,trace 2246,HomomorphismFF,0,FALSE,TRUE,0,14.68888889
Normal,5157,trace 2247,introToNonRegularFF,0,FALSE,TRUE,0,8.784615385
Normal,5157,trace 2248,introToPumpingFF,0,FALSE,TRUE,0,8.275
Normal,5157,trace 2249,PLExample1FF,0,FALSE,TRUE,0.040816327,55.35833333
Normal,5157,trace 2250,PLExample2FF,0,FALSE,TRUE,0,10.675
Normal,5157,trace 2251,PLExample3FF,0,FALSE,TRUE,0,8.208
Normal,5157,trace 2252,PLExample4FF,0,FALSE,TRUE,0,6.591666667
Normal,5157,trace 2253,PLExample5FF,0,FALSE,TRUE,0,10.01
Normal,5157,trace 2254,PLExample6FF,0,FALSE,TRUE,0,11.47142857
Normal,5157,trace 2255,ClosurePropertiesFF,0,FALSE,TRUE,0.142857143,8.2
Normal,5157,trace 2256,ClosurePropertiesExample1FF,0,FALSE,TRUE,0,8.92
Normal,5157,trace 2257,ClosurePropertiesExample2FF,0,FALSE,TRUE,0,27.02857143
Normal,5157,trace 2258,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,21.9
Normal,5157,trace 2259,ContextFreeLanguagesFF,0,FALSE,TRUE,0.194444444,12.06285714
Normal,5157,trace 2260,CFGDerivationsFF,0,FALSE,TRUE,0,10.5787234
Normal,5157,trace 2261,DerivationTreesFF,0,FALSE,TRUE,0,10.47692308
Normal,5157,trace 2262,MembershipProblemFF,0,FALSE,TRUE,0,28.64210526
Credit Seeking,5157,trace 2263,AmbiguityFF,0,FALSE,TRUE,0.3125,15.71612903
Normal,5157,trace 2264,TransformGrammarsFF,0,FALSE,TRUE,0,29.08461538
Normal,5157,trace 2265,RemoveUselessFF,0,FALSE,TRUE,0.21875,16.32903226
Normal,5157,trace 2266,RemoveLambdaFF,0,FALSE,TRUE,0,13.87142857
Normal,5157,trace 2267,RemoveUnitFF,0,FALSE,TRUE,0,17.52121212
Normal,5157,trace 2268,ChomskyNormalFormFF,0,FALSE,TRUE,0,34.01428571
Normal,5157,trace 2269,GreibachNormalFormFF,0,FALSE,TRUE,0.03030303,18.13125
Normal,5157,trace 2270,PDA,0,FALSE,TRUE,0,14.6
Normal,5157,trace 2271,PDATransitionsFF,0,FALSE,TRUE,0,17.42352941
Normal,5157,trace 2272,PDAAcceptanceFF,0,FALSE,TRUE,0,11.40571429
Normal,5157,trace 2273,PDAEmptyStackAcceptanceFF,0,FALSE,TRUE,0,9.505882353
Normal,5157,trace 2274,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,14.67777778
Normal,5157,trace 2275,CFLClosurePropertiesFF,0,FALSE,TRUE,0,15.37272727
Normal,5157,trace 2276,CFLPumpingLemmaFF,0,FALSE,TRUE,0,14.78888889
Normal,5157,trace 2277,CFLPumpingLemmaExample1FF,0,FALSE,TRUE,0.058823529,9.278787879
Normal,5157,trace 2278,CFLPumpingLemmaExample2FF,0,FALSE,FALSE,0,6.396428571
Normal,5157,trace 2279,PDACFLFF,0,FALSE,TRUE,0.093023256,3875.338095
Normal,5157,trace 2280,DPDAFF,0,FALSE,TRUE,0,16.6
Normal,5157,trace 2281,NCFLProofFF,0,FALSE,TRUE,0,22.46666667
Normal,5157,trace 2282,NCFLversusDCFLFF,0,FALSE,TRUE,0,3.244444444
Normal,5157,trace 2283,GrammarsForDCFLFF,0,FALSE,TRUE,0,21.85
Normal,5157,trace 2284,CFLPumpingLemmaExample3FF,0,FALSE,TRUE,0,8.776923077
Normal,5157,trace 2285,CFLPumpingLemmaExample4FF,0,FALSE,TRUE,0,7.843243243
Normal,5157,trace 2286,CFLPumpingLemmaExample5FF,0,FALSE,TRUE,0,7.262857143
Normal,5157,trace 2287,TMGeneralModel,0,FALSE,TRUE,0.037735849,13.1
Normal,5157,trace 2288,TMInterpreting,0,FALSE,TRUE,0,30.30588235
Normal,5157,trace 2289,TMDecidableVSAcceptable,0,FALSE,TRUE,0,13.22
Normal,5157,trace 2290,TMComplicatedMachine3,0,FALSE,TRUE,0,10.43157895
Normal,5157,trace 2291,PairToSortCONPI,0,FALSE,TRUE,0,30.10909091
Normal,5157,trace 2292,LowerBound,0,FALSE,TRUE,0,60.2
Normal,5157,trace 2293,TwoMulExample,0,FALSE,TRUE,0,55.86153846
Normal,5157,trace 2294,TravelSalesman,0,FALSE,TRUE,0,39.41333333
Normal,5157,trace 2295,KClique,0,FALSE,TRUE,0,29.32
Normal,5157,trace 2296,SATProof,0,FALSE,TRUE,0,37.68888889
Normal,5157,trace 2297,NPCCoping,0,FALSE,TRUE,0,45.47272727
Normal,5157,trace 2298,UnsolveableProblems1,0,FALSE,TRUE,0,51.65
Normal,5157,trace 2299,UnsolveableProblems2,0,FALSE,TRUE,0,81.03333333
Normal,5168,trace 2301,LanguagesFS,0,FALSE,TRUE,0.127659574,12174.35217
Normal,5168,trace 2302,GrammarIntroFS,0,FALSE,TRUE,0.170731707,9.03
Normal,5168,trace 2303,SetDefFS,0,FALSE,TRUE,0,12.88571429
Normal,5168,trace 2304,SetNotationFS,0,FALSE,TRUE,0.171428571,8.976470588
Credit Seeking,5168,trace 2305,RelationsFS,0,FALSE,TRUE,0.384615385,9.688
Credit Seeking,5168,trace 2306,EquivFS,0,FALSE,TRUE,0.384615385,9.266666667
Normal,5168,trace 2307,DFAintroFS,0,FALSE,TRUE,0.225806452,25.40666667
Normal,5168,trace 2308,LanguagesFS,1,FALSE,FALSE,0,7.281818182
Normal,5168,trace 2309,RelationsFS,1,TRUE,TRUE,0.227272727,26.86666667
Normal,5168,trace 2310,DFAadvancedFS,0,FALSE,TRUE,0,25.08
Normal,5168,trace 2311,NFAFS,0,FALSE,TRUE,0.083333333,30.57391304
Normal,5168,trace 2312,NFAequivFS,0,FALSE,TRUE,0,0.1
Credit Seeking,5168,trace 2313,NFA2DFAlargeExFS,0,FALSE,TRUE,0.47826087,14.51555556
Normal,5168,trace 2314,DFAMinFS,0,FALSE,TRUE,0.086956522,7.645454545
Normal,5168,trace 2315,DFAMinEx1FS,0,FALSE,TRUE,0.033333333,6.006896552
Normal,5168,trace 2316,DFAMinEx2FS,0,FALSE,TRUE,0,2.388235294
Credit Seeking,5168,trace 2317,RegExFS,0,FALSE,TRUE,0.672897196,6.237735849
Normal,5168,trace 2318,RegEx2NFA1FS,0,FALSE,TRUE,0,15.42
Normal,5168,trace 2319,RegEx2NFAorFS,0,FALSE,TRUE,0,27.92
Normal,5168,trace 2320,RegEx2NFAcatFS,0,FALSE,TRUE,0,4.683333333
Normal,5168,trace 2321,RegEx2NFAstarFS,0,FALSE,TRUE,0,4.9
Credit Seeking,5168,trace 2322,RegEXtoNFAExampleFF,0,FALSE,TRUE,0.347826087,8.827272727
Normal,5168,trace 2323,ConvertRLREFF,0,FALSE,TRUE,0,3.168421053
Credit Seeking,5168,trace 2324,RegularGrammarFF,0,FALSE,TRUE,0.632352941,15.06268657
Normal,5168,trace 2325,STA,0,FALSE,TRUE,0,2.8
Normal,5168,trace 2326,ClosureConceptFF,0,FALSE,TRUE,0.277777778,3.305882353
Normal,5168,trace 2327,ClosureRegularLangFF,0,FALSE,FALSE,0,2.55
Normal,5168,trace 2328,PDA,0,FALSE,TRUE,0.071428571,6.015384615
Normal,5168,trace 2329,PDAAcceptanceFF,0,FALSE,FALSE,0,3.35
Normal,5168,trace 2330,PDATransitionsFF,0,FALSE,FALSE,0,1.55
Normal,5168,trace 2331,PDAAcceptanceEquivalenceFF,0,FALSE,TRUE,0,71.524
Normal,5168,trace 2332,NFAequivFS,1,TRUE,TRUE,0,0.1
Normal,5168,trace 2333,introToNonRegularFF,0,FALSE,TRUE,0.15,10.95789474
Normal,5168,trace 2334,introToPumpingFF,0,FALSE,TRUE,0.235294118,2.6375
Normal,5168,trace 2335,PLExample1FF,0,FALSE,TRUE,0.079365079,2.793548387
Normal,5168,trace 2336,PLExample2FF,0,FALSE,TRUE,0.146341463,2.18
Normal,5168,trace 2337,PLExample3FF,0,FALSE,TRUE,0.105263158,1.924324324
Normal,5168,trace 2338,PLExample4FF,0,FALSE,TRUE,0.078947368,2.032432432
Normal,5168,trace 2339,PLExample5FF,0,FALSE,TRUE,0.034482759,1.792857143
Normal,5168,trace 2340,PLExample6FF,0,FALSE,TRUE,0.119047619,2.004878049
Normal,5168,trace 2341,ClosurePropertiesFF,0,FALSE,TRUE,0.142857143,1.7
Normal,5168,trace 2342,ClosurePropertiesExample1FF,0,FALSE,TRUE,0.176470588,1.45
Normal,5168,trace 2343,ClosurePropertiesExample2FF,0,FALSE,TRUE,0.1,1.577777778
Normal,5168,trace 2344,ClosurePropertiesExample3FF,0,FALSE,TRUE,0,1.466666667
Credit Seeking,5168,trace 2345,ContextFreeLanguagesFF,0,FALSE,TRUE,0.492753623,10.31176471
Credit Seeking,5168,trace 2346,CFGDerivationsFF,0,FALSE,TRUE,0.380952381,1.8576
